,State,Title,Year,epa,epa_change
2761,Vermont,Total Petroleum Systems (annual),2019,0.0,0.0
2762,Vermont,Total Petroleum Systems (annual),2020,0.0,0.0
2763,Vermont,Total Waste (annual),2012,26867208.591846,
2764,Vermont,Total Waste (annual),2013,21469854.9754095,-5397353.6164365
2765,Vermont,Total Waste (annual),2014,20750822.330632,-719032.6447774991
2766,Vermont,Total Waste (annual),2015,20339763.35943,-411058.971202001
2767,Vermont,Total Waste (annual),2016,18114470.720207497,-2225292.6392225027
2768,Vermont,Total Waste (annual),2017,16460174.5456755,-1654296.174531998
2769,Vermont,Total Waste (annual),2018,16452906.548671002,-7267.997004497796
2770,Vermont,Total Waste (annual),2019,16549102.035701,96195.48702999763
2771,Vermont,Total Waste (annual),2020,16404336.4139725,-144765.6217284985
2772,Virginia,Total Agriculture (annual),2012,140227358.434144,
2773,Virginia,Total Agriculture (annual),2013,148800776.378624,8573417.944480002
2774,Virginia,Total Agriculture (annual),2014,140880824.3072,-7919952.071423978
2775,Virginia,Total Agriculture (annual),2015,141336674.410112,455850.10291197896
2776,Virginia,Total Agriculture (annual),2016,140310928.589504,-1025745.82060799
2777,Virginia,Total Agriculture (annual),2017,141545247.093184,1234318.5036799908
2778,Virginia,Total Agriculture (annual),2018,143719634.48627198,2174387.393087983
2779,Virginia,Total Agriculture (annual),2019,143788431.543296,68797.05702403188
2780,Virginia,Total Agriculture (annual),2020,143426899.48352,-361532.05977600813
2781,Virginia,Total Coal Mines (annual),2012,182778236.3785189,
2782,Virginia,Total Coal Mines (annual),2013,225354964.25736964,42576727.87885073
2783,Virginia,Total Coal Mines (annual),2014,197224174.35715583,-28130789.900213808
2784,Virginia,Total Coal Mines (annual),2015,180378515.52951825,-16845658.827637583
2785,Virginia,Total Coal Mines (annual),2016,186764849.02154037,6386333.492022127
2786,Virginia,Total Coal Mines (annual),2017,206852700.22469,20087851.203149617
2787,Virginia,Total Coal Mines (annual),2018,191347994.6942987,-15504705.530391276
2788,Virginia,Total Coal Mines (annual),2019,173861718.38841966,-17486276.305879056
2789,Virginia,Total Coal Mines (annual),2020,155099513.68865484,-18762204.699764818
2790,Virginia,Total Methane (annual),2012,610365937.8320639,
2791,Virginia,Total Methane (annual),2013,660254324.5308161,49888386.698752165
2792,Virginia,Total Methane (annual),2014,619143680.78976,-41110643.741056085
2793,Virginia,Total Methane (annual),2015,602985776.280576,-16157904.509184003
2794,Virginia,Total Methane (annual),2016,600591639.78752,-2394136.4930559397
2795,Virginia,Total Methane (annual),2017,618636805.996544,18045166.209023952
2796,Virginia,Total Methane (annual),2018,609247121.2808961,-9389684.715647936
2797,Virginia,Total Methane (annual),2019,593613472.105984,-15633649.174912095
2798,Virginia,Total Methane (annual),2020,565233690.364928,-28379781.741055965
2799,Virginia,Total Natural Gas Systems (annual),2012,79666995.5011735,
2800,Virginia,Total Natural Gas Systems (annual),2013,80221712.255674,554716.7545005083
2801,Virginia,Total Natural Gas Systems (annual),2014,78564187.125159,-1657525.1305150092
2802,Virginia,Total Natural Gas Systems (annual),2015,82888186.95162901,4323999.826470017
2803,Virginia,Total Natural Gas Systems (annual),2016,86530511.604525,3642324.652895987
2804,Virginia,Total Natural Gas Systems (annual),2017,86802222.95591551,271711.3513905108
2805,Virginia,Total Natural Gas Systems (annual),2018,88154962.235399,1352739.2794834822
2806,Virginia,Total Natural Gas Systems (annual),2019,87309385.066933,-845577.1684659868
2807,Virginia,Total Natural Gas Systems (annual),2020,84555463.3066745,-2753921.7602585107
2808,Virginia,Total Other (annual),2012,14345773.038824,
2809,Virginia,Total Other (annual),2013,16026877.219839998,1681104.1810159981
2810,Virginia,Total Other (annual),2014,16090910.083272,64032.863432003185
2811,Virginia,Total Other (annual),2015,15644246.993128002,-446663.0901439991
2812,Virginia,Total Other (annual),2016,14664081.210063998,-980165.783064004
2813,Virginia,Total Other (annual),2017,13562693.10104,-1101388.1090239976
2814,Virginia,Total Other (annual),2018,14756271.672415998,1193578.5713759977
2815,Virginia,Total Other (annual),2019,15053564.254704,297292.5822880026
2816,Virginia,Total Other (annual),2020,13702840.273664,-1350723.981040001
2817,Virginia,Total Petroleum Systems (annual),2012,119349.416448,
2818,Virginia,Total Petroleum Systems (annual),2013,254685.380288,135335.96383999998
2819,Virginia,Total Petroleum Systems (annual),2014,256084.339456,1398.9591680000012
2820,Virginia,Total Petroleum Systems (annual),2015,196917.545824,-59166.793631999986
2821,Virginia,Total Petroleum Systems (annual),2016,207356.106848,10438.561023999995
2822,Virginia,Total Petroleum Systems (annual),2017,202861.18572800004,-4494.921119999955
2823,Virginia,Total Petroleum Systems (annual),2018,160341.84822400002,-42519.337504000025
2824,Virginia,Total Petroleum Systems (annual),2019,161614.39171199998,1272.5434879999666
2825,Virginia,Total Petroleum Systems (annual),2020,177087.04281599997,15472.65110399999
2826,Virginia,Total Waste (annual),2012,193228238.5522435,
2827,Virginia,Total Waste (annual),2013,189595314.28878653,-3632924.2634569705
2828,Virginia,Total Waste (annual),2014,186127498.2440925,-3467816.0446940362
2829,Virginia,Total Waste (annual),2015,182541233.49995127,-3586264.744141221
2830,Virginia,Total Waste (annual),2016,172113927.87163475,-10427305.628316522
2831,Virginia,Total Waste (annual),2017,169671085.2765965,-2442842.595038265
2832,Virginia,Total Waste (annual),2018,171107915.08149403,1436829.8048975468
2833,Virginia,Total Waste (annual),2019,173438758.55448774,2330843.4729937017
2834,Virginia,Total Waste (annual),2020,168271903.73572326,-5166854.818764478
2835,Washington,Total Agriculture (annual),2012,191455030.231232,
2836,Washington,Total Agriculture (annual),2013,195428197.749184,3973167.517952025
2837,Washington,Total Agriculture (annual),2014,195728347.021888,300149.27270397544
2838,Washington,Total Agriculture (annual),2015,201029517.561984,5301170.540096015
2839,Washington,Total Agriculture (annual),2016,202296905.969344,1267388.4073599875
2840,Washington,Total Agriculture (annual),2017,203113520.080032,816614.1106880009
2841,Washington,Total Agriculture (annual),2018,203452274.712592,338754.6325600147
2842,Washington,Total Agriculture (annual),2019,203118569.239744,-333705.47284799814
2843,Washington,Total Agriculture (annual),2020,203234064.45897603,115495.21923202276
2844,Washington,Total Coal Mines (annual),2012,0.0,
2845,Washington,Total Coal Mines (annual),2013,0.0,0.0
2846,Washington,Total Coal Mines (annual),2014,0.0,0.0
2847,Washington,Total Coal Mines (annual),2015,0.0,0.0
2848,Washington,Total Coal Mines (annual),2016,0.0,0.0
2849,Washington,Total Coal Mines (annual),2017,0.0,0.0
2850,Washington,Total Coal Mines (annual),2018,0.0,0.0
2851,Washington,Total Coal Mines (annual),2019,0.0,0.0
2852,Washington,Total Coal Mines (annual),2020,0.0,0.0
2853,Washington,Total Methane (annual),2012,342920657.396736,
2854,Washington,Total Methane (annual),2013,336433741.781504,-6486915.61523205
2855,Washington,Total Methane (annual),2014,334146070.63449603,-2287671.147007942
2856,Washington,Total Methane (annual),2015,345729882.624768,11583811.990271986
2857,Washington,Total Methane (annual),2016,346300037.17324805,570154.5484800339
2858,Washington,Total Methane (annual),2017,359961899.367936,13661862.194687963
2859,Washington,Total Methane (annual),2018,367390087.618608,7428188.250671983
2860,Washington,Total Methane (annual),2019,369202568.058176,1812480.4395679832
2861,Washington,Total Methane (annual),2020,364997067.900992,-4205500.157184005
2862,Washington,Total Natural Gas Systems (annual),2012,28248039.423023384,
2863,Washington,Total Natural Gas Systems (annual),2013,27873285.67557203,-374753.7474513538
2864,Washington,Total Natural Gas Systems (annual),2014,28505301.879571058,632016.2039990276
2865,Washington,Total Natural Gas Systems (annual),2015,28760766.614340637,255464.73476957902
2866,Washington,Total Natural Gas Systems (annual),2016,30385474.76113722,1624708.1467965841
2867,Washington,Total Natural Gas Systems (annual),2017,29506424.297346752,-879050.4637904689
2868,Washington,Total Natural Gas Systems (annual),2018,27284149.799733773,-2222274.4976129793
2869,Washington,Total Natural Gas Systems (annual),2019,27614865.133379,330715.3336452283
2870,Washington,Total Natural Gas Systems (annual),2020,28306418.54467081,691553.4112918079
2871,Washington,Total Other (annual),2012,13684386.846345937,
2872,Washington,Total Other (annual),2013,15485097.326155532,1800710.4798095953
2873,Washington,Total Other (annual),2014,15497590.97926282,12493.653107287362
2874,Washington,Total Other (annual),2015,14686917.293565594,-810673.6856972259
2875,Washington,Total Other (annual),2016,13940498.148887606,-746419.1446779873
2876,Washington,Total Other (annual),2017,18342767.366237134,4402269.217349527
2877,Washington,Total Other (annual),2018,18869480.91723514,526713.550998006
2878,Washington,Total Other (annual),2019,19298760.89801011,429279.98077496886
2879,Washington,Total Other (annual),2020,17024192.35569622,-2274568.5423138887
2880,Washington,Total Petroleum Systems (annual),2012,865310.646272,
2881,Washington,Total Petroleum Systems (annual),2013,1098153.345024,232842.69875199988
2882,Washington,Total Petroleum Systems (annual),2014,792775.5161600001,-305377.8288639998
2883,Washington,Total Petroleum Systems (annual),2015,743155.892224,-49619.623936000164
2884,Washington,Total Petroleum Systems (annual),2016,705630.0032,-37525.88902399992
2885,Washington,Total Petroleum Systems (annual),2017,657001.4801919999,-48628.523008000106
2886,Washington,Total Petroleum Systems (annual),2018,600199.7742079999,-56801.705984
2887,Washington,Total Petroleum Systems (annual),2019,682005.2172800001,81805.44307200017
2888,Washington,Total Petroleum Systems (annual),2020,594015.305728,-87989.91155200009
2889,Washington,Total Waste (annual),2012,108667891.31298292,
2890,Washington,Total Waste (annual),2013,96549005.62216502,-12118885.690817893
2891,Washington,Total Waste (annual),2014,93622053.90086058,-2926951.7213044465
2892,Washington,Total Waste (annual),2015,100509526.00497034,6887472.104109764
2893,Washington,Total Waste (annual),2016,98971528.79645766,-1537997.2085126787
2894,Washington,Total Waste (annual),2017,108342187.29971504,9370658.503257379
2895,Washington,Total Waste (annual),2018,117183982.57155584,8841795.271840796
2896,Washington,Total Waste (annual),2019,118488366.601785,1304384.0302291662
2897,Washington,Total Waste (annual),2020,115838378.19877622,-2649988.403008789
2898,West Virginia,Total Agriculture (annual),2012,35351044.851712,
2899,West Virginia,Total Agriculture (annual),2013,36196298.318336,845253.4666239992
2900,West Virginia,Total Agriculture (annual),2014,34696793.015039995,-1499505.3032960072
2901,West Virginia,Total Agriculture (annual),2015,33744905.193216,-951887.8218239918
2902,West Virginia,Total Agriculture (annual),2016,35727561.360128,1982656.166911997
2903,West Virginia,Total Agriculture (annual),2017,36515663.340544,788101.9804159999
2904,West Virginia,Total Agriculture (annual),2018,36437190.47296,-78472.86758399755
2905,West Virginia,Total Agriculture (annual),2019,36499234.892288,62044.41932799667
2906,West Virginia,Total Agriculture (annual),2020,36342575.77856,-156659.1137280017
2907,West Virginia,Total Coal Mines (annual),2012,695638312.1292849,
2908,West Virginia,Total Coal Mines (annual),2013,687290817.761267,-8347494.368017912
2909,West Virginia,Total Coal Mines (annual),2014,761002391.6976211,73711573.93635416
2910,West Virginia,Total Coal Mines (annual),2015,747246960.7657821,-13755430.93183899
2911,West Virginia,Total Coal Mines (annual),2016,673511042.8775342,-73735917.88824797
2912,West Virginia,Total Coal Mines (annual),2017,673334872.8311915,-176170.0463426113
2913,West Virginia,Total Coal Mines (annual),2018,589599134.2201521,-83735738.6110394
2914,West Virginia,Total Coal Mines (annual),2019,535561253.28929305,-54037880.93085909
2915,West Virginia,Total Coal Mines (annual),2020,483172543.5511463,-52388709.73814672
2916,West Virginia,Total Methane (annual),2012,1202402138.0536318,
2917,West Virginia,Total Methane (annual),2013,1198785576.387584,-3616561.6660478115
2918,West Virginia,Total Methane (annual),2014,1265118915.300864,66333338.91328001
2919,West Virginia,Total Methane (annual),2015,1225818942.164992,-39299973.13587189
2920,West Virginia,Total Methane (annual),2016,1168986331.714048,-56832610.450944185
2921,West Virginia,Total Methane (annual),2017,1175045731.68128,6059399.967231989
2922,West Virginia,Total Methane (annual),2018,1076283110.9621758,-98762620.71910405
2923,West Virginia,Total Methane (annual),2019,1018135087.900672,-58148023.06150389
2924,West Virginia,Total Methane (annual),2020,944044998.529536,-74090089.37113595
2925,West Virginia,Total Natural Gas Systems (annual),2012,389367653.199356,
2926,West Virginia,Total Natural Gas Systems (annual),2013,390963593.9364621,1595940.7371060848
2927,West Virginia,Total Natural Gas Systems (annual),2014,391640734.24919,677140.3127278686
2928,West Virginia,Total Natural Gas Systems (annual),2015,373621817.252172,-18018916.99701798
2929,West Virginia,Total Natural Gas Systems (annual),2016,391056193.38352,17434376.131348014
2930,West Virginia,Total Natural Gas Systems (annual),2017,398749226.578858,7693033.195338011
2931,West Virginia,Total Natural Gas Systems (annual),2018,382386652.0917061,-16362574.48715192
2932,West Virginia,Total Natural Gas Systems (annual),2019,377478970.482644,-4907681.609062076
2933,West Virginia,Total Natural Gas Systems (annual),2020,357578230.400082,-19900740.08256203
2934,West Virginia,Total Other (annual),2012,21803732.77088,
2935,West Virginia,Total Other (annual),2013,23507141.768176,1703408.9972960018
2936,West Virginia,Total Other (annual),2014,23544644.831336,37503.063159998506
2937,West Virginia,Total Other (annual),2015,22706440.082448,-838204.7488880008
2938,West Virginia,Total Other (annual),2016,21880122.561,-826317.5214479975
2939,West Virginia,Total Other (annual),2017,19279564.83012,-2600557.7308799997
2940,West Virginia,Total Other (annual),2018,19257528.933824,-22035.89629600197
2941,West Virginia,Total Other (annual),2019,19406202.913168,148673.97934399918
2942,West Virginia,Total Other (annual),2020,18522550.887316,-883652.0258519985
2943,West Virginia,Total Petroleum Systems (annual),2012,12032505.670288,
2944,West Virginia,Total Petroleum Systems (annual),2013,14213474.134816002,2180968.464528002
2945,West Virginia,Total Petroleum Systems (annual),2014,13202506.436960002,-1010967.6978559997
2946,West Virginia,Total Petroleum Systems (annual),2015,10925568.04384,-2276938.393120002
2947,West Virginia,Total Petroleum Systems (annual),2016,9692072.274896,-1233495.7689440008
2948,West Virginia,Total Petroleum Systems (annual),2017,10175508.11944,483435.8445440009
2949,West Virginia,Total Petroleum Systems (annual),2018,9305549.127584,-869958.9918560013
2950,West Virginia,Total Petroleum Systems (annual),2019,9297528.149008,-8020.978575998917
2951,West Virginia,Total Petroleum Systems (annual),2020,10004346.865152,706818.7161439992
2952,West Virginia,Total Waste (annual),2012,48208886.990395,
2953,West Virginia,Total Waste (annual),2013,46614239.734564506,-1594647.2558304965
2954,West Virginia,Total Waste (annual),2014,41031833.63638274,-5582406.098181762
2955,West Virginia,Total Waste (annual),2015,37573251.47473325,-3458582.1616494954
2956,West Virginia,Total Waste (annual),2016,37119331.192480005,-453920.28225324303
2957,West Virginia,Total Waste (annual),2017,36990883.97365475,-128447.21882525831
